HashFunction,HashApp,HashOwner,Count,Average,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
1779fd3337dd353e424d808d9190aff8f09e46a8cbbe6469079b2d7f0e246e37,1779fd3337dd353e424d808d9190aff8f09e46a8cbbe6469079b2d7f0e246e37,1779fd3337dd353e424d808d9190aff8f09e46a8cbbe6469079b2d7f0e246e37,14,192781,192781.0,192781.0,192781,192781,192781,192781,192781,192781,192781
bd28ee142ca5b46259f6e27fc3a4216f447bd5843c406e63219cff30e73b135b,bd28ee142ca5b46259f6e27fc3a4216f447bd5843c406e63219cff30e73b135b,bd28ee142ca5b46259f6e27fc3a4216f447bd5843c406e63219cff30e73b135b,40,28433,1735.0,53874.0,23002,23002,23002,23002,23002,44738,44738
1b46c1a27eed72fecf2e76f229f9ffd47d327e3ef9a13ad30f46bd247e07fbee,1b46c1a27eed72fecf2e76f229f9ffd47d327e3ef9a13ad30f46bd247e07fbee,1b46c1a27eed72fecf2e76f229f9ffd47d327e3ef9a13ad30f46bd247e07fbee,63,10931,3621.0,24864.0,4731,4731,4962,5384,16134,22702,22702
88a43b1b8ef6d2e900797363da21fd2bb29351d3022389feb31fb1340a94dae2,88a43b1b8ef6d2e900797363da21fd2bb29351d3022389feb31fb1340a94dae2,88a43b1b8ef6d2e900797363da21fd2bb29351d3022389feb31fb1340a94dae2,217,153019,22558.0,334842.0,22558,23104,89763,149407,166586,321914,321914
f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,355,59321,6997.0,230169.0,6997,6997,31446,47087,72777,230169,230169
5bfc9abf38c05e5df0c7ac6891486f4dfb5da758ceedf9ace623bdb732c952ff,5bfc9abf38c05e5df0c7ac6891486f4dfb5da758ceedf9ace623bdb732c952ff,5bfc9abf38c05e5df0c7ac6891486f4dfb5da758ceedf9ace623bdb732c952ff,14,283642,283642.0,283642.0,283642,283642,283642,283642,283642,283642,283642
ff5ae4f6adb91ab0ce9f271e42810a116b4f9792c95e1988240fa0b4d0461591,ff5ae4f6adb91ab0ce9f271e42810a116b4f9792c95e1988240fa0b4d0461591,ff5ae4f6adb91ab0ce9f271e42810a116b4f9792c95e1988240fa0b4d0461591,4,54,46.0,62.0,46,46,46,46,62,62,62
965a7fff94eaa1cbaca91bef313fec9155aae3e69ec45c0a0641e8702c5c9bd3,965a7fff94eaa1cbaca91bef313fec9155aae3e69ec45c0a0641e8702c5c9bd3,965a7fff94eaa1cbaca91bef313fec9155aae3e69ec45c0a0641e8702c5c9bd3,1346,41975,11467.0,473577.0,11467,11467,20081,26664,39588,473577,473577
20df2283dc52381932dca18ec8326602a949216f0c6a411de7c17900389c472a,20df2283dc52381932dca18ec8326602a949216f0c6a411de7c17900389c472a,20df2283dc52381932dca18ec8326602a949216f0c6a411de7c17900389c472a,21,1267,89.0,6630.0,102,102,878,1025,2055,2055,2055
b0592970aa9b31e127e7f7a971e0d693d17d04bdf4f9c3918d1aef5395c4bcf2,b0592970aa9b31e127e7f7a971e0d693d17d04bdf4f9c3918d1aef5395c4bcf2,b0592970aa9b31e127e7f7a971e0d693d17d04bdf4f9c3918d1aef5395c4bcf2,28,38372,5527.0,71225.0,38372,38372,38372,38372,38372,38372,38372
67164f96dfeef2b15526eaf658cad01c1808c60f625b4aad9d8e6fe808d0720c,67164f96dfeef2b15526eaf658cad01c1808c60f625b4aad9d8e6fe808d0720c,67164f96dfeef2b15526eaf658cad01c1808c60f625b4aad9d8e6fe808d0720c,103,5089,3514.0,8508.0,3555,3555,3960,4614,5963,8485,8485
fb10cadb048e5436ee30916dbd57d52e3becb57502792ee500520a0874e67420,fb10cadb048e5436ee30916dbd57d52e3becb57502792ee500520a0874e67420,fb10cadb048e5436ee30916dbd57d52e3becb57502792ee500520a0874e67420,76,42907,33702.0,63867.0,33733,33733,34984,39219,47658,63867,63867
3c1af6cdda84af810106038a8000f2eac64125290fe4f6fbf2a3f3e6b06d83ad,3c1af6cdda84af810106038a8000f2eac64125290fe4f6fbf2a3f3e6b06d83ad,3c1af6cdda84af810106038a8000f2eac64125290fe4f6fbf2a3f3e6b06d83ad,56530,8023,51.0,959891.0,53,68,158,318,492,224295,496375
79355b5f4871e562ca1e2b8788b8c17e63745666e33a8b56a9617e1c4026c592,79355b5f4871e562ca1e2b8788b8c17e63745666e33a8b56a9617e1c4026c592,79355b5f4871e562ca1e2b8788b8c17e63745666e33a8b56a9617e1c4026c592,2,55687,55687.0,55687.0,55687,55687,55687,55687,55687,55687,55687
76114e556e2d4c5f194cf76dadd6bac8ebc4688b1668e1d914228b08f6fbcdc2,76114e556e2d4c5f194cf76dadd6bac8ebc4688b1668e1d914228b08f6fbcdc2,76114e556e2d4c5f194cf76dadd6bac8ebc4688b1668e1d914228b08f6fbcdc2,14,119007,119007.0,119007.0,119007,119007,119007,119007,119007,119007,119007
a09fa2cf9f46ee00a7d82a6821d185b61262af4e160f3b0630a9c48697c51295,a09fa2cf9f46ee00a7d82a6821d185b61262af4e160f3b0630a9c48697c51295,a09fa2cf9f46ee00a7d82a6821d185b61262af4e160f3b0630a9c48697c51295,12,83,32.0,502.0,32,32,33,41,47,502,502
0d0e638e8657bfcc1df918afcc7b9a440ef04a14e0ba4c36fabf10c15a8b0b0b,0d0e638e8657bfcc1df918afcc7b9a440ef04a14e0ba4c36fabf10c15a8b0b0b,0d0e638e8657bfcc1df918afcc7b9a440ef04a14e0ba4c36fabf10c15a8b0b0b,393,14968,8339.0,115734.0,8383,8383,8658,8980,10905,114354,114354
cfe9052c072181dd090e8eb630fca6437dc192f38c8ed31da2ae395f9766d96a,cfe9052c072181dd090e8eb630fca6437dc192f38c8ed31da2ae395f9766d96a,cfe9052c072181dd090e8eb630fca6437dc192f38c8ed31da2ae395f9766d96a,8,9317,3696.0,17101.0,6026,6026,6026,6288,14770,14770,14770
91dc384a0de9979abfbb54b981f1dd2ef0a6c4c179a5ba3602a1d8b5b1312f6a,91dc384a0de9979abfbb54b981f1dd2ef0a6c4c179a5ba3602a1d8b5b1312f6a,91dc384a0de9979abfbb54b981f1dd2ef0a6c4c179a5ba3602a1d8b5b1312f6a,27,1484,12.0,8372.0,13,13,172,311,443,6702,6702
e8ed52d4de185ebf9098969d4952254107ef9c4bc5664ee0d3ba5b266d99f858,e8ed52d4de185ebf9098969d4952254107ef9c4bc5664ee0d3ba5b266d99f858,e8ed52d4de185ebf9098969d4952254107ef9c4bc5664ee0d3ba5b266d99f858,8,140,140.0,140.0,140,140,140,140,140,140,140
c35a7d797457ae5847d74fc7d532015339e24eaa28592fe322c6ecd50a9b880b,c35a7d797457ae5847d74fc7d532015339e24eaa28592fe322c6ecd50a9b880b,c35a7d797457ae5847d74fc7d532015339e24eaa28592fe322c6ecd50a9b880b,4,6420,2772.0,10986.0,4435,4435,4435,6879,6879,7489,7489
b3f930b51ba8e66779fdd3202f1e2834e9ccd367fda34a1cd08f1ca60a5e6f1a,b3f930b51ba8e66779fdd3202f1e2834e9ccd367fda34a1cd08f1ca60a5e6f1a,b3f930b51ba8e66779fdd3202f1e2834e9ccd367fda34a1cd08f1ca60a5e6f1a,374,1851,890.0,28239.0,1184,1184,1225,1391,1803,5614,26118
c4a391a2d10e4ca4faf8da0064ca1e3a77cbd9d4ba8de29f96b7fb88a0e441d0,c4a391a2d10e4ca4faf8da0064ca1e3a77cbd9d4ba8de29f96b7fb88a0e441d0,c4a391a2d10e4ca4faf8da0064ca1e3a77cbd9d4ba8de29f96b7fb88a0e441d0,3,448,72.0,824.0,72,72,72,72,824,824,824
9b53c231fbf3823a42d352714937940b9268d89f5bb9b9be8c13c7e90457adaf,9b53c231fbf3823a42d352714937940b9268d89f5bb9b9be8c13c7e90457adaf,9b53c231fbf3823a42d352714937940b9268d89f5bb9b9be8c13c7e90457adaf,2,11529,11529.0,11529.0,11529,11529,11529,11529,11529,11529,11529
cd380025daeec4339958c3dc3866e85ba51182bca8c3c6632516238f06c8b85d,cd380025daeec4339958c3dc3866e85ba51182bca8c3c6632516238f06c8b85d,cd380025daeec4339958c3dc3866e85ba51182bca8c3c6632516238f06c8b85d,8,1539,1146.0,1909.0,1146,1146,1146,1251,1909,1909,1909
3ae07553b36e4e49d8d6801872bd707fbdc539e8541d90e11110fe11c9d9a747,3ae07553b36e4e49d8d6801872bd707fbdc539e8541d90e11110fe11c9d9a747,3ae07553b36e4e49d8d6801872bd707fbdc539e8541d90e11110fe11c9d9a747,2318,68061,3539.0,710276.0,3570,3619,5571,9496,27241,627695,700847
65fb657b8519b14e0a56d255cf4ada899c17fc0064cae15625bed5672f15a3b2,65fb657b8519b14e0a56d255cf4ada899c17fc0064cae15625bed5672f15a3b2,65fb657b8519b14e0a56d255cf4ada899c17fc0064cae15625bed5672f15a3b2,934617,1701,285.0,280669.0,450,683,786,1068,2135,6988,103346
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,14,32594,32594.0,32594.0,32594,32594,32594,32594,32594,32594,32594
87b6f574fa28fcfd64d26738aed225c7993d23b61ec3ce98b32b1c04f51b78b8,87b6f574fa28fcfd64d26738aed225c7993d23b61ec3ce98b32b1c04f51b78b8,87b6f574fa28fcfd64d26738aed225c7993d23b61ec3ce98b32b1c04f51b78b8,4032,6284,3165.0,96477.0,3165,3313,4325,4942,6182,22072,96477
98065accbd5e80187a48d816509dbc035627dac3d3636916b634274cdcfd0c0b,98065accbd5e80187a48d816509dbc035627dac3d3636916b634274cdcfd0c0b,98065accbd5e80187a48d816509dbc035627dac3d3636916b634274cdcfd0c0b,4,109,109.0,109.0,109,109,109,109,109,109,109
5d6c26af206a3d3534d9b369f09db7b869b31111e31a256bfb7b0129c4f226f0,5d6c26af206a3d3534d9b369f09db7b869b31111e31a256bfb7b0129c4f226f0,5d6c26af206a3d3534d9b369f09db7b869b31111e31a256bfb7b0129c4f226f0,42,7682,4874.0,11482.0,4931,4931,5253,6234,9686,11482,11482
d0b33eba75ba1af646ad2bf33e16d54cc50f5dd1a96d47c83278001d1114ebf7,d0b33eba75ba1af646ad2bf33e16d54cc50f5dd1a96d47c83278001d1114ebf7,d0b33eba75ba1af646ad2bf33e16d54cc50f5dd1a96d47c83278001d1114ebf7,14,1389,1389.0,1389.0,1389,1389,1389,1389,1389,1389,1389
e31da8672f3995b37979ac8c9ffae4ae79e732e41e6067e19fa2bdde3f38a278,e31da8672f3995b37979ac8c9ffae4ae79e732e41e6067e19fa2bdde3f38a278,e31da8672f3995b37979ac8c9ffae4ae79e732e41e6067e19fa2bdde3f38a278,1,15,15.0,15.0,15,15,15,15,15,15,15
cad4b98d5a28f32968b6e6662826b265feb65e363f2780b6e159950cf5d0e0c6,cad4b98d5a28f32968b6e6662826b265feb65e363f2780b6e159950cf5d0e0c6,cad4b98d5a28f32968b6e6662826b265feb65e363f2780b6e159950cf5d0e0c6,1,15,15.0,15.0,15,15,15,15,15,15,15
421a4a35ea97dfe2eca49ce02ab8df24055409daf1467c4bbd5400994ab2c1e4,421a4a35ea97dfe2eca49ce02ab8df24055409daf1467c4bbd5400994ab2c1e4,421a4a35ea97dfe2eca49ce02ab8df24055409daf1467c4bbd5400994ab2c1e4,120632,12374,340.0,413387.0,408,638,4118,9358,16484,53188,321261
52d13fa61f38f21edb12b03f5df32b7d67f10f1195f5cd0f69bf0a7cdc739a9a,52d13fa61f38f21edb12b03f5df32b7d67f10f1195f5cd0f69bf0a7cdc739a9a,52d13fa61f38f21edb12b03f5df32b7d67f10f1195f5cd0f69bf0a7cdc739a9a,137,63512,60016.0,86790.0,60035,60035,60057,60065,69068,83667,83667
726555f26cfc7a9938fae5ea454f84e2aa27cd290cd49c7ca591b87ff6b96cc7,726555f26cfc7a9938fae5ea454f84e2aa27cd290cd49c7ca591b87ff6b96cc7,726555f26cfc7a9938fae5ea454f84e2aa27cd290cd49c7ca591b87ff6b96cc7,6,234,234.0,234.0,234,234,234,234,234,234,234
b61c68d39ef6928506a41bc135b4b034a13200745a03a9b7c0306ad1fadd558a,b61c68d39ef6928506a41bc135b4b034a13200745a03a9b7c0306ad1fadd558a,b61c68d39ef6928506a41bc135b4b034a13200745a03a9b7c0306ad1fadd558a,14,4382,4382.0,4382.0,4382,4382,4382,4382,4382,4382,4382
