HashFunction,HashApp,HashOwner,Count,Average,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
d15740f09edcddc8f74df48be497a78c96d92b60e3a6b00b1b997d55ecf8f0c8,d15740f09edcddc8f74df48be497a78c96d92b60e3a6b00b1b997d55ecf8f0c8,d15740f09edcddc8f74df48be497a78c96d92b60e3a6b00b1b997d55ecf8f0c8,101,24071,7717.0,65979.0,7717,7717,10699,18677,30417,65979,65979
db5e01a0f30340a8de92515f58c38f3d471eb82fd838ce11a522c4969180e6e2,db5e01a0f30340a8de92515f58c38f3d471eb82fd838ce11a522c4969180e6e2,db5e01a0f30340a8de92515f58c38f3d471eb82fd838ce11a522c4969180e6e2,51,8211,2946.0,15333.0,2946,2946,4509,6604,10827,15333,15333
0c6a309c44e56aed63a05b076df4da44ad2755747553d94eee33107792426e9f,0c6a309c44e56aed63a05b076df4da44ad2755747553d94eee33107792426e9f,0c6a309c44e56aed63a05b076df4da44ad2755747553d94eee33107792426e9f,29,8,1.0,48.0,8,8,8,8,8,8,8
964668db3d850935d7da24d37601dec0f26daffe15f2429c48197e66bb1ca648,964668db3d850935d7da24d37601dec0f26daffe15f2429c48197e66bb1ca648,964668db3d850935d7da24d37601dec0f26daffe15f2429c48197e66bb1ca648,671,11771,5458.0,36629.0,5458,5458,6666,7868,14765,36629,36629
f225874d29d5f2eef2984c7258c1856ba99f07f9f1f98c023739bc7e319378f3,f225874d29d5f2eef2984c7258c1856ba99f07f9f1f98c023739bc7e319378f3,f225874d29d5f2eef2984c7258c1856ba99f07f9f1f98c023739bc7e319378f3,336,57908,38814.0,104794.0,38814,38814,48172,53408,61820,104794,104794
e5ad525d82453794b30aa29fc6b4a4cd252c0015a3423328a87f47c9a4c32e1d,e5ad525d82453794b30aa29fc6b4a4cd252c0015a3423328a87f47c9a4c32e1d,e5ad525d82453794b30aa29fc6b4a4cd252c0015a3423328a87f47c9a4c32e1d,1,506,506.0,506.0,506,506,506,506,506,506,506
d12728a304cf80f8b4433a6426cbd6705acd4baddf4a4bb5da0970a170bc52f3,d12728a304cf80f8b4433a6426cbd6705acd4baddf4a4bb5da0970a170bc52f3,d12728a304cf80f8b4433a6426cbd6705acd4baddf4a4bb5da0970a170bc52f3,30,11756,10264.0,14569.0,10264,10264,10290,10323,12125,14569,14569
6c2a67df226841e33aca413bc48e8cee9fbcb165bf21c7d92b819ed54bd4c734,6c2a67df226841e33aca413bc48e8cee9fbcb165bf21c7d92b819ed54bd4c734,6c2a67df226841e33aca413bc48e8cee9fbcb165bf21c7d92b819ed54bd4c734,5039,626,193.0,7728.0,193,234,434,464,645,2746,7728
cd5f5f32b80d8a5e4ef5edd397a503f974323225ddaf4ceeea8231ceb451496f,cd5f5f32b80d8a5e4ef5edd397a503f974323225ddaf4ceeea8231ceb451496f,cd5f5f32b80d8a5e4ef5edd397a503f974323225ddaf4ceeea8231ceb451496f,10,3664,2790.0,6242.0,2790,2790,2886,3258,4066,6242,6242
e52ea87a17ea7a4ad6451865264f9692de136d7d60a7ee769591ee9378a55b67,e52ea87a17ea7a4ad6451865264f9692de136d7d60a7ee769591ee9378a55b67,e52ea87a17ea7a4ad6451865264f9692de136d7d60a7ee769591ee9378a55b67,12,121,88.0,169.0,88,88,88,107,138,169,169
2aa3d9670570f168569f4ee9608866b9c5f1e90c5e19c105dd43cd96330f7236,2aa3d9670570f168569f4ee9608866b9c5f1e90c5e19c105dd43cd96330f7236,2aa3d9670570f168569f4ee9608866b9c5f1e90c5e19c105dd43cd96330f7236,1007,1222,171.0,21527.0,171,171,262,323,574,21527,21527
24c2261d78b5943547f61a3ceb408ba9dfb0bcaaf636d82c1d5e010ea97d9337,24c2261d78b5943547f61a3ceb408ba9dfb0bcaaf636d82c1d5e010ea97d9337,24c2261d78b5943547f61a3ceb408ba9dfb0bcaaf636d82c1d5e010ea97d9337,550794,1077,561.0,140493.0,631,707,862,949,1125,2676,28944
e134ff003439a751de654082a8aabfaa6066de015aad9a8f87f90b520d02b616,e134ff003439a751de654082a8aabfaa6066de015aad9a8f87f90b520d02b616,e134ff003439a751de654082a8aabfaa6066de015aad9a8f87f90b520d02b616,2,61,61.0,61.0,61,61,61,61,61,61,61
1c366198cd755558cfe486a09fb47977d1493b2099e6f3cfb6e6de6dea616856,1c366198cd755558cfe486a09fb47977d1493b2099e6f3cfb6e6de6dea616856,1c366198cd755558cfe486a09fb47977d1493b2099e6f3cfb6e6de6dea616856,139,1927,174.0,8762.0,497,497,520,848,2514,8283,8283
b2a1a73d44f8b8537c29d0301572809a2ea2e28cb1beb391a0bb3dbf3caee2a7,b2a1a73d44f8b8537c29d0301572809a2ea2e28cb1beb391a0bb3dbf3caee2a7,b2a1a73d44f8b8537c29d0301572809a2ea2e28cb1beb391a0bb3dbf3caee2a7,335,213488,57280.0,1194208.0,57280,57280,89701,107122,156850,1194208,1194208
49793d8cb8a852d55b533608895e8683a928c73ab4a10197be41a87a29c86216,49793d8cb8a852d55b533608895e8683a928c73ab4a10197be41a87a29c86216,49793d8cb8a852d55b533608895e8683a928c73ab4a10197be41a87a29c86216,4034,1303,39.0,20425.0,39,41,48,73,183,15426,20425
d414fb0ae7d29dcae99f6ef1434a4b982ade9db715dba7fab1af7e4d69ae4bee,d414fb0ae7d29dcae99f6ef1434a4b982ade9db715dba7fab1af7e4d69ae4bee,d414fb0ae7d29dcae99f6ef1434a4b982ade9db715dba7fab1af7e4d69ae4bee,3,1907,1907.0,1907.0,1907,1907,1907,1907,1907,1907,1907
cbd1e82b9a76795036e8d5bcdf1e0b770d879b8048848a3a123ad2246c0294be,cbd1e82b9a76795036e8d5bcdf1e0b770d879b8048848a3a123ad2246c0294be,cbd1e82b9a76795036e8d5bcdf1e0b770d879b8048848a3a123ad2246c0294be,644,5349,1549.0,38430.0,1880,1923,2240,2543,5640,20401,29436
70a4a354d003fc24fa0bde27c443178af509d375885b901a1248cb5a728317e3,70a4a354d003fc24fa0bde27c443178af509d375885b901a1248cb5a728317e3,70a4a354d003fc24fa0bde27c443178af509d375885b901a1248cb5a728317e3,508,436235,303475.0,911403.0,303475,303475,356117,396427,483529,911403,911403
4abe930fdb2fb0ac2ddc0863a92e3578c5ce27c412411ac870276d84d1a256a6,4abe930fdb2fb0ac2ddc0863a92e3578c5ce27c412411ac870276d84d1a256a6,4abe930fdb2fb0ac2ddc0863a92e3578c5ce27c412411ac870276d84d1a256a6,5134,924,44.0,15308.0,44,46,67,108,1219,5577,15308
19a3405e72a828ffc380c7ea9e4a7878822158266f2c337c5ea396e5bbeb2e8f,19a3405e72a828ffc380c7ea9e4a7878822158266f2c337c5ea396e5bbeb2e8f,19a3405e72a828ffc380c7ea9e4a7878822158266f2c337c5ea396e5bbeb2e8f,24,77760,1005.0,252244.0,31453,31453,31879,68344,82540,252244,252244
ef2fc01e9bb880be66c85d1a693c6ee4aca9a0abdee5d80ad2f222aad384bfd6,ef2fc01e9bb880be66c85d1a693c6ee4aca9a0abdee5d80ad2f222aad384bfd6,ef2fc01e9bb880be66c85d1a693c6ee4aca9a0abdee5d80ad2f222aad384bfd6,6,3501,1425.0,7244.0,1541,1541,1541,1541,7244,7244,7244
95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,1205337,2496,464.0,216147.0,1792,2006,2267,2405,2594,3936,15430
a00e896dd676e35909f2cdd852db894a1700d46263375e00a3b97beddeb59c70,a00e896dd676e35909f2cdd852db894a1700d46263375e00a3b97beddeb59c70,a00e896dd676e35909f2cdd852db894a1700d46263375e00a3b97beddeb59c70,4114,33367,17384.0,164604.0,17446,18326,24253,28367,34957,114569,142281
ef303644380b14ebc22f45e0fd6e435b49ff2aa04de4803b4273c444179f6e7d,ef303644380b14ebc22f45e0fd6e435b49ff2aa04de4803b4273c444179f6e7d,ef303644380b14ebc22f45e0fd6e435b49ff2aa04de4803b4273c444179f6e7d,272,52838,47675.0,92367.0,47675,47699,48076,48739,50558,87336,92367
927b7b2bb141ad13b38913be332f316d801410dbe2ef00170390e4f949fc4b05,927b7b2bb141ad13b38913be332f316d801410dbe2ef00170390e4f949fc4b05,927b7b2bb141ad13b38913be332f316d801410dbe2ef00170390e4f949fc4b05,17180,806,34.0,14789.0,43,45,263,705,1158,3191,3976
ea165fe7933623333a717498fe886a33783e51a80350966ca8ad261843cf3ee4,ea165fe7933623333a717498fe886a33783e51a80350966ca8ad261843cf3ee4,ea165fe7933623333a717498fe886a33783e51a80350966ca8ad261843cf3ee4,1,142,142.0,142.0,142,142,142,142,142,142,142
0b262ca4d0d85939eac4372004e9c352c741a61c8e0103059b3f1f66fa02e8bb,0b262ca4d0d85939eac4372004e9c352c741a61c8e0103059b3f1f66fa02e8bb,0b262ca4d0d85939eac4372004e9c352c741a61c8e0103059b3f1f66fa02e8bb,7,79,65.0,94.0,65,65,65,65,94,94,94
7420176b964ce457ff70345d196d77c5ef251dfa38a9aad329c8dc9790cadccf,7420176b964ce457ff70345d196d77c5ef251dfa38a9aad329c8dc9790cadccf,7420176b964ce457ff70345d196d77c5ef251dfa38a9aad329c8dc9790cadccf,4033,6141,3146.0,56071.0,3146,3559,5021,5869,6764,10745,56071
45956b412e32b3e91ae23c438fa2e0790e08630cd4b22475327ce87e2955f632,45956b412e32b3e91ae23c438fa2e0790e08630cd4b22475327ce87e2955f632,45956b412e32b3e91ae23c438fa2e0790e08630cd4b22475327ce87e2955f632,3,2488,2290.0,2687.0,2290,2290,2290,2290,2687,2687,2687
73a6179711e8a664b1b82b148b6cdc9aacba9b60efe16780b3b05ca1a3591ccd,73a6179711e8a664b1b82b148b6cdc9aacba9b60efe16780b3b05ca1a3591ccd,73a6179711e8a664b1b82b148b6cdc9aacba9b60efe16780b3b05ca1a3591ccd,20,13617,1026.0,29050.0,1026,1026,2160,8853,22931,29050,29050
72fafad4466726ba59bae45e98aee29709dface55ccd287acd69cb0b066e076d,72fafad4466726ba59bae45e98aee29709dface55ccd287acd69cb0b066e076d,72fafad4466726ba59bae45e98aee29709dface55ccd287acd69cb0b066e076d,14,36506,36506.0,36506.0,36506,36506,36506,36506,36506,36506,36506
02f8fd0ba9259d643c9fab7747a6e83995810484644cf3af7e3bf6481f5a5c46,02f8fd0ba9259d643c9fab7747a6e83995810484644cf3af7e3bf6481f5a5c46,02f8fd0ba9259d643c9fab7747a6e83995810484644cf3af7e3bf6481f5a5c46,2,21234,14792.0,27676.0,14792,14792,14792,14792,27676,27676,27676
bbbcba7295249fa76bcc2d150c1fcf15d5ed7eaf137f288a0a697648099a6366,bbbcba7295249fa76bcc2d150c1fcf15d5ed7eaf137f288a0a697648099a6366,bbbcba7295249fa76bcc2d150c1fcf15d5ed7eaf137f288a0a697648099a6366,2,58,58.0,58.0,58,58,58,58,58,58,58
ff2cc58ff5fe3dc2fdd0f6a2753448a6083d5e9735994742a22fafd72dedb297,ff2cc58ff5fe3dc2fdd0f6a2753448a6083d5e9735994742a22fafd72dedb297,ff2cc58ff5fe3dc2fdd0f6a2753448a6083d5e9735994742a22fafd72dedb297,4,64678,64678.0,64678.0,64678,64678,64678,64678,64678,64678,64678
bc60c929ef4dc812b4a0e59125e38bd40932db8228c740283de7468b32084627,bc60c929ef4dc812b4a0e59125e38bd40932db8228c740283de7468b32084627,bc60c929ef4dc812b4a0e59125e38bd40932db8228c740283de7468b32084627,13,2002,1829.0,2150.0,1829,1829,1829,2000,2032,2150,2150
64b22bdb6a7104d7f91b65240f2d6f41fca898562e227df797fbdc5df19227af,64b22bdb6a7104d7f91b65240f2d6f41fca898562e227df797fbdc5df19227af,64b22bdb6a7104d7f91b65240f2d6f41fca898562e227df797fbdc5df19227af,721,19111,575.0,321138.0,715,895,2006,2826,5615,258606,320497
12f39a94fb2e28f8a6509c1a9f7c4e805a9b1acb99bb71b11fb24864ba8b1dae,12f39a94fb2e28f8a6509c1a9f7c4e805a9b1acb99bb71b11fb24864ba8b1dae,12f39a94fb2e28f8a6509c1a9f7c4e805a9b1acb99bb71b11fb24864ba8b1dae,31,450,31.0,1902.0,53,53,85,131,190,1797,1797
35fcab1789aec066edc34c2b92b3680618ecd7a1ed0ef53708995c39827a5455,35fcab1789aec066edc34c2b92b3680618ecd7a1ed0ef53708995c39827a5455,35fcab1789aec066edc34c2b92b3680618ecd7a1ed0ef53708995c39827a5455,4032,11708,1198.0,74469.0,1198,1378,2580,11186,16678,48511,74469
b863eaaf0bd6ad2ee2e7efa293e34860002b4c09c768d4fc108ab95f0bce8079,b863eaaf0bd6ad2ee2e7efa293e34860002b4c09c768d4fc108ab95f0bce8079,b863eaaf0bd6ad2ee2e7efa293e34860002b4c09c768d4fc108ab95f0bce8079,196,72,2.0,1022.0,2,2,6,16,45,497,553
6278a8827e242e3102aa134abf7d575166ba151ffdeff9091ee7fee6e9f4d13e,6278a8827e242e3102aa134abf7d575166ba151ffdeff9091ee7fee6e9f4d13e,6278a8827e242e3102aa134abf7d575166ba151ffdeff9091ee7fee6e9f4d13e,717,7397,2564.0,27008.0,2584,2587,3186,4592,10565,26346,26463
f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,1287,879,192.0,20191.0,193,196,258,317,891,19042,20191
37aee767b494a2fac91c65824149965c61fe45811e3dae87e3805cd73dd637ae,37aee767b494a2fac91c65824149965c61fe45811e3dae87e3805cd73dd637ae,37aee767b494a2fac91c65824149965c61fe45811e3dae87e3805cd73dd637ae,6,84,84.0,84.0,84,84,84,84,84,84,84
c21dffbc6944110192c2c6bb3a46763584f72a15b3dc401099c028dde8ef8ab7,c21dffbc6944110192c2c6bb3a46763584f72a15b3dc401099c028dde8ef8ab7,c21dffbc6944110192c2c6bb3a46763584f72a15b3dc401099c028dde8ef8ab7,9,542441,542441.0,542441.0,542441,542441,542441,542441,542441,542441,542441
