HashFunction,HashApp,HashOwner,Count,Average,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
1779fd3337dd353e424d808d9190aff8f09e46a8cbbe6469079b2d7f0e246e37,1779fd3337dd353e424d808d9190aff8f09e46a8cbbe6469079b2d7f0e246e37,1779fd3337dd353e424d808d9190aff8f09e46a8cbbe6469079b2d7f0e246e37,1,595,595.0,595.0,595,595,595,595,595,595,595
bd28ee142ca5b46259f6e27fc3a4216f447bd5843c406e63219cff30e73b135b,bd28ee142ca5b46259f6e27fc3a4216f447bd5843c406e63219cff30e73b135b,bd28ee142ca5b46259f6e27fc3a4216f447bd5843c406e63219cff30e73b135b,6,64,50.0,78.0,50,50,50,50,78,78,78
1b46c1a27eed72fecf2e76f229f9ffd47d327e3ef9a13ad30f46bd247e07fbee,1b46c1a27eed72fecf2e76f229f9ffd47d327e3ef9a13ad30f46bd247e07fbee,1b46c1a27eed72fecf2e76f229f9ffd47d327e3ef9a13ad30f46bd247e07fbee,475,64487,5911.0,149966.0,7035,7035,57783,62543,77317,149966,149966
88a43b1b8ef6d2e900797363da21fd2bb29351d3022389feb31fb1340a94dae2,88a43b1b8ef6d2e900797363da21fd2bb29351d3022389feb31fb1340a94dae2,88a43b1b8ef6d2e900797363da21fd2bb29351d3022389feb31fb1340a94dae2,1,10774,10774.0,10774.0,10774,10774,10774,10774,10774,10774,10774
88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,14,39439,39439.0,39439.0,39439,39439,39439,39439,39439,39439,39439
2832ff911bd73df790c690567d5b1ac7d11471dba220d5b77914832553208058,2832ff911bd73df790c690567d5b1ac7d11471dba220d5b77914832553208058,2832ff911bd73df790c690567d5b1ac7d11471dba220d5b77914832553208058,29,2532,1455.0,4234.0,1501,1501,1846,2166,3084,4234,4234
26daeb0720f30b09cc93eded748a8a24c6cc97c28ac656bf7fc41373e6c72ec1,26daeb0720f30b09cc93eded748a8a24c6cc97c28ac656bf7fc41373e6c72ec1,26daeb0720f30b09cc93eded748a8a24c6cc97c28ac656bf7fc41373e6c72ec1,14,465,465.0,465.0,465,465,465,465,465,465,465
b0592970aa9b31e127e7f7a971e0d693d17d04bdf4f9c3918d1aef5395c4bcf2,b0592970aa9b31e127e7f7a971e0d693d17d04bdf4f9c3918d1aef5395c4bcf2,b0592970aa9b31e127e7f7a971e0d693d17d04bdf4f9c3918d1aef5395c4bcf2,1,404,404.0,404.0,404,404,404,404,404,404,404
7b353c08aa9f70667dd6c9aaa20c4f07220704e83c59cbfbad830131d5eec36d,7b353c08aa9f70667dd6c9aaa20c4f07220704e83c59cbfbad830131d5eec36d,7b353c08aa9f70667dd6c9aaa20c4f07220704e83c59cbfbad830131d5eec36d,1,15,15.0,15.0,15,15,15,15,15,15,15
7e88d401ba5aab4d7fbbfd56c52232f8de53ce219c71c2aba1dc4974d360ece7,7e88d401ba5aab4d7fbbfd56c52232f8de53ce219c71c2aba1dc4974d360ece7,7e88d401ba5aab4d7fbbfd56c52232f8de53ce219c71c2aba1dc4974d360ece7,182,7123,284.0,101534.0,284,284,441,550,722,101525,101534
8589c744e5c6ff1495c053e4393d316a8112c29ddb5b5b258c3fae832ff5ceb5,8589c744e5c6ff1495c053e4393d316a8112c29ddb5b5b258c3fae832ff5ceb5,8589c744e5c6ff1495c053e4393d316a8112c29ddb5b5b258c3fae832ff5ceb5,3,38,31.0,46.0,31,31,31,31,46,46,46
174d6098c8173abd7c8005125b74cac3ad9f3dcbc6de9da4e429f8330644466d,174d6098c8173abd7c8005125b74cac3ad9f3dcbc6de9da4e429f8330644466d,174d6098c8173abd7c8005125b74cac3ad9f3dcbc6de9da4e429f8330644466d,74,1377,284.0,3882.0,284,284,366,1355,2040,3882,3882
ff2cc58ff5fe3dc2fdd0f6a2753448a6083d5e9735994742a22fafd72dedb297,ff2cc58ff5fe3dc2fdd0f6a2753448a6083d5e9735994742a22fafd72dedb297,ff2cc58ff5fe3dc2fdd0f6a2753448a6083d5e9735994742a22fafd72dedb297,9135,921,284.0,67330.0,343,400,447,490,742,6134,29886
d6a64559aff39f702ee84acb44dda644b131fe99240289dd0bcd9fe51db6bdab,d6a64559aff39f702ee84acb44dda644b131fe99240289dd0bcd9fe51db6bdab,d6a64559aff39f702ee84acb44dda644b131fe99240289dd0bcd9fe51db6bdab,3,2969,2522.0,3416.0,2522,2522,2522,2522,3416,3416,3416
2d5caef2a6c849150ef35038794a9d83f7beeaaa467e9068bffc5c3ff1cac811,2d5caef2a6c849150ef35038794a9d83f7beeaaa467e9068bffc5c3ff1cac811,2d5caef2a6c849150ef35038794a9d83f7beeaaa467e9068bffc5c3ff1cac811,798,402182,1037.0,1067390.0,12163,12163,111483,306015,672712,1067390,1067390
3c1af6cdda84af810106038a8000f2eac64125290fe4f6fbf2a3f3e6b06d83ad,3c1af6cdda84af810106038a8000f2eac64125290fe4f6fbf2a3f3e6b06d83ad,3c1af6cdda84af810106038a8000f2eac64125290fe4f6fbf2a3f3e6b06d83ad,119,3229,1938.0,7260.0,2034,2034,2265,2894,3497,7227,7227
