HashFunction,HashApp,HashOwner,Count,Average,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
1779fd3337dd353e424d808d9190aff8f09e46a8cbbe6469079b2d7f0e246e37,1779fd3337dd353e424d808d9190aff8f09e46a8cbbe6469079b2d7f0e246e37,1779fd3337dd353e424d808d9190aff8f09e46a8cbbe6469079b2d7f0e246e37,17,156190,78534.0,335155.0,78534,78534,78593,155510,173060,335155,335155
be13caa5184c348174e72838f7049004c5b78f72d26f3c2d660af52153afac41,be13caa5184c348174e72838f7049004c5b78f72d26f3c2d660af52153afac41,be13caa5184c348174e72838f7049004c5b78f72d26f3c2d660af52153afac41,124,17413,7523.0,40923.0,8305,8305,11039,14067,20413,40172,40172
54b567b830d16a200ac7c14e73085785daa740170d27f38bfa2abd4cdb9999b1,54b567b830d16a200ac7c14e73085785daa740170d27f38bfa2abd4cdb9999b1,54b567b830d16a200ac7c14e73085785daa740170d27f38bfa2abd4cdb9999b1,116876,4659,1888.0,456313.0,1976,2240,2811,3233,3987,30039,319586
8752b4361adeccf0addd0c2e1b4f09846c6e0ea9f9921bf7471199da6a2a2ff6,8752b4361adeccf0addd0c2e1b4f09846c6e0ea9f9921bf7471199da6a2a2ff6,8752b4361adeccf0addd0c2e1b4f09846c6e0ea9f9921bf7471199da6a2a2ff6,1,498,498.0,498.0,498,498,498,498,498,498,498
e088ae6a526a807fc654b4971c3b92d574c5f6760d8384653ef16aad5230fadb,e088ae6a526a807fc654b4971c3b92d574c5f6760d8384653ef16aad5230fadb,e088ae6a526a807fc654b4971c3b92d574c5f6760d8384653ef16aad5230fadb,15,7329,5703.0,8935.0,5703,5703,5703,6153,8935,8935,8935
07c8d88199c996d2b74a70a63ee401bd7999c8ee91eea3115cdd6e6afa53e6ae,07c8d88199c996d2b74a70a63ee401bd7999c8ee91eea3115cdd6e6afa53e6ae,07c8d88199c996d2b74a70a63ee401bd7999c8ee91eea3115cdd6e6afa53e6ae,15,4241,3639.0,4989.0,3639,3639,3639,3892,4989,4989,4989
240ea87178940d936967810ad34c251482dafa81f8ece9d4e8f533db8d048f72,240ea87178940d936967810ad34c251482dafa81f8ece9d4e8f533db8d048f72,240ea87178940d936967810ad34c251482dafa81f8ece9d4e8f533db8d048f72,2,2695,2392.0,2999.0,2392,2392,2392,2392,2999,2999,2999
3fc407d8ea3d6a5e283cf3989426dbbc9d6583ce8dfd07a1f897447523935020,3fc407d8ea3d6a5e283cf3989426dbbc9d6583ce8dfd07a1f897447523935020,3fc407d8ea3d6a5e283cf3989426dbbc9d6583ce8dfd07a1f897447523935020,62,70383,15887.0,115792.0,44633,44633,51844,61673,84345,109841,109841
93c121e7aa437a1e01e3c512c6f0ce3c821a839025dca4408f85616de4aaee70,93c121e7aa437a1e01e3c512c6f0ce3c821a839025dca4408f85616de4aaee70,93c121e7aa437a1e01e3c512c6f0ce3c821a839025dca4408f85616de4aaee70,10,282,13.0,841.0,14,14,175,208,303,841,841
074d7db5790cd48f87f3735d285a3f4c758ddf00d8992d920629ca532564f7f7,074d7db5790cd48f87f3735d285a3f4c758ddf00d8992d920629ca532564f7f7,074d7db5790cd48f87f3735d285a3f4c758ddf00d8992d920629ca532564f7f7,2266,6840,2471.0,90716.0,2475,2575,3369,4237,5811,40082,90716
